Gene_ID,uncleaned,cloak,divvier,taper,divvierpf,gene_cloak,gene_divvier,gene_taper,gene_divvierpf,propagate
4963,0.750952542,0.801952542,0.799952542,0.742952542,0.826952542,0.870952542,0.815952542,0.851952542,0.799952542,0.814952542
4964,0.658436466,0.690436466,0.716436466,0.679436466,0.704436466,0.761436466,0.732436466,0.742436466,0.748436466,0.744436466
4965,0.654968264,0.659968264,0.679968264,0.664968264,0.681968264,0.760968264,0.740968264,0.755968264,0.734968264,0.762968264
4966,0.51795082,0.57695082,0.61095082,0.56395082,0.59295082,0.60095082,0.58995082,0.57395082,0.57195082,0.57395082
4967,0.526620789,0.549620789,0.519620789,0.539620789,0.582620789,0.536620789,0.511620789,0.535620789,0.503620789,0.513620789
4968,0.705696991,0.745696991,0.747696991,0.745696991,0.806696991,0.764696991,0.741696991,0.734696991,0.742696991,0.789696991
4969,0.627561313,0.677561313,0.644561313,0.643561313,0.718561313,0.649561313,0.654561313,0.665561313,0.656561313,0.660561313
4970,0.716132353,0.679132353,0.726132353,0.756132353,0.752132353,0.766132353,0.758132353,0.771132353,0.749132353,0.764132353
4971,0.746102865,0.827102865,0.825102865,0.785102865,0.834102865,0.879102865,0.814102865,0.858102865,0.829102865,0.859102865
4972,0.539485067,0.565485067,0.575485067,0.561485067,0.572485067,0.611485067,0.587485067,0.602485067,0.585485067,0.589485067
4973,0.540114072,0.577114072,0.613114072,0.613114072,0.596114072,0.583114072,0.577114072,0.594114072,0.535114072,0.567114072
4974,0.705527813,0.772527813,0.817527813,0.756527813,0.805527813,0.783527813,0.738527813,0.787527813,0.755527813,0.762527813
4975,0.798046384,0.829046384,0.840046384,0.850046384,0.871046384,0.925046384,0.856046384,0.864046384,0.865046384,0.902046384
4976,0.53646014,0.52546014,0.58346014,0.58046014,0.55246014,0.65346014,0.60846014,0.61646014,0.61346014,0.65046014
4977,0.74140529,0.73840529,0.79840529,0.79740529,0.85040529,0.82540529,0.79540529,0.77640529,0.79240529,0.80840529
4978,0.673433456,0.715433456,0.715433456,0.758433456,0.727433456,0.718433456,0.706433456,0.720433456,0.695433456,0.700433456
4979,0.683904919,0.688904919,0.770904919,0.717904919,0.713904919,0.747904919,0.705904919,0.738904919,0.734904919,0.741904919
4980,0.661153633,0.674153633,0.751153633,0.708153633,0.705153633,0.758153633,0.693153633,0.781153633,0.710153633,0.738153633
4981,0.735298523,0.723298523,0.750298523,0.799298523,0.769298523,0.799298523,0.770298523,0.811298523,0.765298523,0.770298523
4982,0.741800467,0.739800467,0.777800467,0.795800467,0.768800467,0.846800467,0.853800467,0.790800467,0.823800467,0.823800467
4983,0.607086554,0.625086554,0.619086554,0.639086554,0.648086554,0.658086554,0.646086554,0.685086554,0.633086554,0.627086554
4984,0.564368141,0.621368141,0.620368141,0.646368141,0.644368141,0.625368141,0.617368141,0.621368141,0.623368141,0.630368141
4985,0.630157165,0.663157165,0.680157165,0.645157165,0.683157165,0.694157165,0.712157165,0.691157165,0.708157165,0.712157165
4986,0.733185839,0.686185839,0.711185839,0.730185839,0.746185839,0.816185839,0.803185839,0.809185839,0.803185839,0.818185839
4987,0.748968607,0.745968607,0.779968607,0.764968607,0.782968607,0.824968607,0.832968607,0.838968607,0.835968607,0.849968607
4988,0.542522066,0.588522066,0.611522066,0.579522066,0.630522066,0.667522066,0.639522066,0.610522066,0.617522066,0.653522066
4989,0.522878411,0.609878411,0.580878411,0.599878411,0.590878411,0.614878411,0.610878411,0.645878411,0.570878411,0.654878411
4990,0.706955844,0.689955844,0.710955844,0.728955844,0.727955844,0.770955844,0.761955844,0.751955844,0.750955844,0.745955844
4991,0.671487024,0.710487024,0.698487024,0.682487024,0.682487024,0.763487024,0.727487024,0.747487024,0.723487024,0.756487024
4992,0.641940615,0.618940615,0.693940615,0.676940615,0.653940615,0.681940615,0.668940615,0.701940615,0.695940615,0.685940615
4993,0.653908798,0.637908798,0.681908798,0.663908798,0.677908798,0.776908798,0.723908798,0.743908798,0.766908798,0.732908798
4994,0.88535521,0.85735521,0.94135521,0.91535521,0.89035521,0.90535521,0.89135521,0.89535521,0.91935521,0.91635521
4995,0.613855155,0.640855155,0.677855155,0.642855155,0.692855155,0.735855155,0.688855155,0.700855155,0.705855155,0.716855155
4996,0.593492283,0.594492283,0.662492283,0.652492283,0.676492283,0.637492283,0.604492283,0.648492283,0.614492283,0.629492283
4997,0.669556535,0.694556535,0.742556535,0.687556535,0.704556535,0.730556535,0.706556535,0.726556535,0.722556535,0.708556535
4998,0.544188501,0.533188501,0.606188501,0.570188501,0.611188501,0.600188501,0.581188501,0.648188501,0.603188501,0.633188501
4999,0.647720676,0.739720676,0.706720676,0.735720676,0.714720676,0.755720676,0.688720676,0.736720676,0.698720676,0.736720676
5000,0.757292356,0.844292356,0.801292356,0.783292356,0.829292356,0.826292356,0.793292356,0.863292356,0.779292356,0.816292356
5001,0.75511338,0.75411338,0.79511338,0.79411338,0.78511338,0.85411338,0.81711338,0.82611338,0.83111338,0.85711338
5002,0.682849142,0.701849142,0.737849142,0.764849142,0.718849142,0.787849142,0.727849142,0.743849142,0.725849142,0.732849142
5003,0.80830808,0.89230808,0.85630808,0.85130808,0.94030808,0.88630808,0.88830808,0.89430808,0.85030808,0.89130808
5004,0.604241385,0.542241385,0.626241385,0.639241385,0.639241385,0.670241385,0.642241385,0.689241385,0.661241385,0.687241385
5005,0.600173057,0.579173057,0.638173057,0.636173057,0.678173057,0.625173057,0.653173057,0.651173057,0.656173057,0.646173057
5006,0.610938157,0.594938157,0.672938157,0.616938157,0.670938157,0.720938157,0.657938157,0.682938157,0.674938157,0.702938157
5007,0.475720956,0.508720956,0.579720956,0.556720956,0.568720956,0.540720956,0.515720956,0.515720956,0.499720956,0.506720956
5008,0.664631253,0.666631253,0.701631253,0.688631253,0.685631253,0.746631253,0.725631253,0.710631253,0.691631253,0.706631253
5009,0.668969848,0.686969848,0.737969848,0.682969848,0.688969848,0.741969848,0.738969848,0.718969848,0.734969848,0.727969848
5010,0.547688269,0.532688269,0.598688269,0.554688269,0.571688269,0.651688269,0.626688269,0.620688269,0.582688269,0.571688269
5011,0.528481062,0.572481062,0.540481062,0.596481062,0.599481062,0.634481062,0.589481062,0.598481062,0.583481062,0.598481062
5012,0.507410441,0.494410441,0.510410441,0.520410441,0.569410441,0.581410441,0.580410441,0.601410441,0.562410441,0.544410441
5013,0.718651866,0.741651866,0.723651866,0.758651866,0.791651866,0.857651866,0.795651866,0.852651866,0.834651866,0.885651866
5014,0.566124108,0.582124108,0.556124108,0.584124108,0.630124108,0.639124108,0.590124108,0.635124108,0.615124108,0.621124108
5015,0.624901594,0.645901594,0.651901594,0.628901594,0.654901594,0.692901594,0.697901594,0.682901594,0.663901594,0.708901594
5016,0.702828744,0.727828744,0.754828744,0.732828744,0.708828744,0.743828744,0.739828744,0.773828744,0.722828744,0.766828744
5017,0.643996205,0.684996205,0.730996205,0.689996205,0.648996205,0.712996205,0.659996205,0.686996205,0.680996205,0.694996205
5018,0.679699206,0.710699206,0.712699206,0.725699206,0.757699206,0.789699206,0.746699206,0.723699206,0.696699206,0.698699206
5019,0.548493536,0.606493536,0.647493536,0.561493536,0.631493536,0.574493536,0.555493536,0.561493536,0.558493536,0.556493536
5020,0.829340565,0.935340565,0.951340565,0.937340565,0.946340565,0.898340565,0.883340565,0.844340565,0.854340565,0.826340565
5021,0.592636569,0.648636569,0.616636569,0.614636569,0.651636569,0.661636569,0.627636569,0.641636569,0.611636569,0.651636569
5022,0.718496567,0.769496567,0.760496567,0.748496567,0.763496567,0.835496567,0.791496567,0.825496567,0.817496567,0.838496567
5023,0.570425462,0.667425462,0.631425462,0.594425462,0.675425462,0.659425462,0.621425462,0.642425462,0.616425462,0.584425462
5024,0.429084053,0.482084053,0.468084053,0.436084053,0.468084053,0.502084053,0.476084053,0.507084053,0.497084053,0.508084053
5025,0.595066015,0.581066015,0.631066015,0.616066015,0.636066015,0.646066015,0.646066015,0.636066015,0.621066015,0.654066015
5026,0.724261629,0.751261629,0.807261629,0.733261629,0.802261629,0.850261629,0.796261629,0.837261629,0.793261629,0.830261629
5027,0.58567267,0.57967267,0.62767267,0.62367267,0.63267267,0.70667267,0.66767267,0.64067267,0.65167267,0.66467267
5028,0.521885979,0.482885979,0.541885979,0.500885979,0.539885979,0.581885979,0.582885979,0.607885979,0.604885979,0.586885979
5029,0.54059515,0.58959515,0.54959515,0.59759515,0.59859515,0.61059515,0.59359515,0.59959515,0.59959515,0.61559515
5030,0.770203193,0.799203193,0.774203193,0.779203193,0.789203193,0.860203193,0.821203193,0.833203193,0.810203193,0.853203193
5031,0.522450009,0.566450009,0.568450009,0.598450009,0.571450009,0.565450009,0.554450009,0.580450009,0.554450009,0.563450009
5032,0.566637137,0.624637137,0.624637137,0.695637137,0.640637137,0.605637137,0.594637137,0.658637137,0.650637137,0.635637137
5033,0.772317535,0.767317535,0.834317535,0.842317535,0.853317535,0.831317535,0.816317535,0.821317535,0.813317535,0.824317535
5034,0.605666626,0.604666626,0.613666626,0.570666626,0.659666626,0.689666626,0.650666626,0.639666626,0.630666626,0.665666626
5035,0.641774034,0.628774034,0.709774034,0.701774034,0.709774034,0.759774034,0.709774034,0.724774034,0.730774034,0.718774034
5036,0.741538895,0.782538895,0.780538895,0.807538895,0.785538895,0.812538895,0.790538895,0.785538895,0.784538895,0.802538895
5037,0.673707249,0.669707249,0.716707249,0.677707249,0.676707249,0.731707249,0.692707249,0.704707249,0.689707249,0.709707249
5038,0.701808448,0.731808448,0.761808448,0.744808448,0.818808448,0.752808448,0.751808448,0.745808448,0.759808448,0.800808448
5039,0.580760843,0.566760843,0.561760843,0.637760843,0.595760843,0.678760843,0.650760843,0.637760843,0.697760843,0.680760843
5040,0.643180553,0.700180553,0.760180553,0.760180553,0.755180553,0.701180553,0.716180553,0.685180553,0.694180553,0.668180553
5041,0.756643104,0.750643104,0.716643104,0.780643104,0.770643104,0.855643104,0.808643104,0.815643104,0.825643104,0.812643104
5042,0.785621715,0.802621715,0.876621715,0.772621715,0.853621715,0.890621715,0.833621715,0.850621715,0.843621715,0.873621715
5043,0.594277227,0.608277227,0.665277227,0.602277227,0.599277227,0.692277227,0.704277227,0.707277227,0.694277227,0.720277227
5044,0.688528177,0.750528177,0.795528177,0.733528177,0.760528177,0.765528177,0.765528177,0.769528177,0.737528177,0.793528177
5045,0.798085735,0.803085735,0.825085735,0.815085735,0.833085735,0.829085735,0.802085735,0.853085735,0.829085735,0.838085735
5046,0.608597919,0.620597919,0.639597919,0.622597919,0.634597919,0.682597919,0.659597919,0.667597919,0.640597919,0.649597919
5047,0.659339349,0.683339349,0.735339349,0.717339349,0.739339349,0.743339349,0.731339349,0.735339349,0.755339349,0.760339349
5048,0.704123092,0.739123092,0.731123092,0.747123092,0.767123092,0.756123092,0.752123092,0.763123092,0.748123092,0.780123092
5049,0.563679508,0.586679508,0.645679508,0.644679508,0.644679508,0.623679508,0.616679508,0.634679508,0.628679508,0.616679508
5050,0.781354952,0.833354952,0.870354952,0.865354952,0.836354952,0.852354952,0.762354952,0.823354952,0.788354952,0.814354952
5051,0.556000089,0.577000089,0.576000089,0.595000089,0.601000089,0.625000089,0.586000089,0.616000089,0.579000089,0.582000089
5052,0.680498354,0.771498354,0.741498354,0.744498354,0.767498354,0.791498354,0.769498354,0.787498354,0.730498354,0.793498354
5053,0.63279522,0.67579522,0.66479522,0.68379522,0.69779522,0.68979522,0.69779522,0.70879522,0.66879522,0.67579522
5054,0.542137091,0.564137091,0.582137091,0.561137091,0.635137091,0.639137091,0.601137091,0.620137091,0.579137091,0.618137091
5055,0.700524901,0.713524901,0.730524901,0.722524901,0.732524901,0.760524901,0.745524901,0.751524901,0.765524901,0.745524901
5056,0.494277911,0.520277911,0.533277911,0.504277911,0.558277911,0.578277911,0.532277911,0.574277911,0.533277911,0.553277911
5057,0.754621182,0.799621182,0.804621182,0.762621182,0.790621182,0.866621182,0.809621182,0.809621182,0.821621182,0.846621182
5058,0.759577582,0.792577582,0.849577582,0.775577582,0.801577582,0.836577582,0.798577582,0.796577582,0.783577582,0.799577582
5059,0.568581111,0.623581111,0.634581111,0.638581111,0.623581111,0.618581111,0.616581111,0.614581111,0.602581111,0.636581111
5060,0.906253273,0.905253273,0.951253273,0.904253273,0.959253273,0.951253273,0.948253273,0.976253273,0.958253273,0.945253273
5061,0.643523941,0.686523941,0.749523941,0.720523941,0.733523941,0.725523941,0.698523941,0.661523941,0.678523941,0.725523941
5062,0.82904033,0.90304033,0.90104033,0.86504033,0.93704033,0.87904033,0.83804033,0.84004033,0.81204033,0.83504033
5063,0.673313346,0.719313346,0.710313346,0.733313346,0.728313346,0.750313346,0.740313346,0.763313346,0.746313346,0.755313346
5064,0.67202149,0.69802149,0.70902149,0.71102149,0.73002149,0.76802149,0.74802149,0.74902149,0.75702149,0.76502149
5065,0.552669913,0.559669913,0.568669913,0.592669913,0.579669913,0.656669913,0.630669913,0.632669913,0.613669913,0.639669913
5066,0.530567447,0.510567447,0.571567447,0.522567447,0.623567447,0.576567447,0.536567447,0.551567447,0.532567447,0.571567447
5067,0.689991047,0.608991047,0.679991047,0.686991047,0.724991047,0.751991047,0.761991047,0.745991047,0.751991047,0.748991047
5068,0.696912056,0.753912056,0.699912056,0.723912056,0.738912056,0.736912056,0.730912056,0.769912056,0.732912056,0.763912056
5069,0.686074073,0.775074073,0.785074073,0.758074073,0.776074073,0.794074073,0.730074073,0.764074073,0.741074073,0.756074073
5070,0.735731871,0.733731871,0.688731871,0.721731871,0.711731871,0.806731871,0.777731871,0.800731871,0.806731871,0.815731871
5071,0.684253418,0.651253418,0.731253418,0.701253418,0.730253418,0.744253418,0.755253418,0.783253418,0.753253418,0.756253418
5072,0.670784764,0.759784764,0.804784764,0.744784764,0.789784764,0.737784764,0.704784764,0.731784764,0.738784764,0.730784764
5073,0.634545619,0.656545619,0.714545619,0.689545619,0.689545619,0.669545619,0.684545619,0.699545619,0.670545619,0.695545619
5074,0.512982863,0.514982863,0.575982863,0.514982863,0.532982863,0.602982863,0.591982863,0.588982863,0.575982863,0.561982863
5075,0.538162822,0.558162822,0.548162822,0.536162822,0.584162822,0.647162822,0.614162822,0.618162822,0.591162822,0.618162822
5076,0.547211471,0.569211471,0.624211471,0.573211471,0.603211471,0.587211471,0.625211471,0.617211471,0.595211471,0.643211471
5077,0.849605359,0.870605359,0.872605359,0.871605359,0.877605359,0.883605359,0.860605359,0.884605359,0.873605359,0.911605359
5078,0.736408569,0.727408569,0.731408569,0.748408569,0.745408569,0.831408569,0.799408569,0.766408569,0.780408569,0.786408569
5079,0.560548964,0.581548964,0.586548964,0.601548964,0.581548964,0.685548964,0.649548964,0.648548964,0.651548964,0.648548964
5080,0.692299417,0.704299417,0.772299417,0.665299417,0.729299417,0.770299417,0.740299417,0.737299417,0.704299417,0.784299417
5081,0.753123211,0.745123211,0.732123211,0.784123211,0.788123211,0.812123211,0.795123211,0.821123211,0.769123211,0.785123211
5082,0.814797313,0.843797313,0.869797313,0.835797313,0.846797313,0.911797313,0.863797313,0.896797313,0.874797313,0.882797313
5083,0.662420713,0.669420713,0.676420713,0.695420713,0.715420713,0.804420713,0.763420713,0.770420713,0.721420713,0.743420713
5084,0.703408344,0.754408344,0.786408344,0.727408344,0.761408344,0.795408344,0.745408344,0.775408344,0.752408344,0.751408344
5085,0.648288703,0.658288703,0.698288703,0.731288703,0.698288703,0.722288703,0.703288703,0.745288703,0.683288703,0.721288703
5086,0.878926284,0.879926284,0.967926284,0.955926284,0.946926284,0.944926284,0.964926284,0.955926284,0.920926284,0.948926284
5087,0.803373831,0.848373831,0.828373831,0.794373831,0.817373831,0.932373831,0.919373831,0.939373831,0.888373831,0.955373831
5088,0.613850715,0.682850715,0.650850715,0.621850715,0.690850715,0.702850715,0.674850715,0.672850715,0.680850715,0.668850715
5089,0.687232553,0.705232553,0.716232553,0.744232553,0.715232553,0.733232553,0.729232553,0.731232553,0.740232553,0.730232553
5090,0.569594421,0.606594421,0.620594421,0.677594421,0.588594421,0.667594421,0.635594421,0.617594421,0.623594421,0.656594421
5091,0.759705674,0.785705674,0.819705674,0.778705674,0.797705674,0.826705674,0.797705674,0.814705674,0.795705674,0.782705674
5092,0.559205347,0.511205347,0.567205347,0.490205347,0.558205347,0.620205347,0.618205347,0.597205347,0.605205347,0.636205347
5093,0.736534202,0.800534202,0.806534202,0.808534202,0.857534202,0.845534202,0.848534202,0.778534202,0.797534202,0.805534202
5094,0.783998933,0.810998933,0.847998933,0.796998933,0.853998933,0.843998933,0.832998933,0.836998933,0.825998933,0.866998933
5095,0.685771995,0.693771995,0.692771995,0.730771995,0.761771995,0.755771995,0.741771995,0.754771995,0.725771995,0.735771995
5096,0.722927991,0.712927991,0.744927991,0.716927991,0.728927991,0.817927991,0.798927991,0.789927991,0.803927991,0.825927991
5097,0.512068515,0.486068515,0.505068515,0.506068515,0.526068515,0.588068515,0.580068515,0.577068515,0.583068515,0.575068515
5098,0.790797617,0.843797617,0.898797617,0.828797617,0.869797617,0.817797617,0.792797617,0.801797617,0.814797617,0.824797617
5099,0.823095766,0.813095766,0.884095766,0.818095766,0.840095766,0.863095766,0.798095766,0.865095766,0.813095766,0.838095766
5100,0.737124992,0.757124992,0.736124992,0.735124992,0.813124992,0.809124992,0.787124992,0.832124992,0.767124992,0.783124992
5101,0.582268625,0.599268625,0.596268625,0.576268625,0.631268625,0.628268625,0.596268625,0.626268625,0.592268625,0.626268625
5102,0.684594026,0.653594026,0.675594026,0.674594026,0.709594026,0.753594026,0.724594026,0.771594026,0.742594026,0.738594026
5103,0.57313985,0.62613985,0.63513985,0.63913985,0.64113985,0.64113985,0.61213985,0.67613985,0.64013985,0.62313985
5104,0.560718306,0.611718306,0.619718306,0.612718306,0.702718306,0.667718306,0.642718306,0.663718306,0.622718306,0.648718306
5105,0.661987886,0.689987886,0.672987886,0.733987886,0.720987886,0.779987886,0.731987886,0.746987886,0.721987886,0.756987886
5106,0.713242448,0.729242448,0.810242448,0.747242448,0.777242448,0.794242448,0.789242448,0.778242448,0.757242448,0.785242448
5107,0.741412129,0.767412129,0.818412129,0.782412129,0.796412129,0.836412129,0.823412129,0.819412129,0.807412129,0.823412129
5108,0.793293092,0.822293092,0.846293092,0.891293092,0.885293092,0.834293092,0.851293092,0.839293092,0.820293092,0.856293092
5109,0.627751842,0.678751842,0.673751842,0.652751842,0.701751842,0.703751842,0.697751842,0.687751842,0.694751842,0.693751842
5110,0.679941214,0.730941214,0.780941214,0.728941214,0.761941214,0.764941214,0.722941214,0.755941214,0.720941214,0.735941214
5111,0.638177338,0.653177338,0.633177338,0.688177338,0.674177338,0.738177338,0.692177338,0.719177338,0.709177338,0.726177338
5112,0.590520918,0.616520918,0.646520918,0.682520918,0.589520918,0.676520918,0.650520918,0.633520918,0.654520918,0.684520918
5113,0.948949452,0.982949452,1.023949452,1.042949452,1.072949452,1.004949452,1.040949452,1.003949452,1.000949452,1.018949452
5114,0.495148166,0.532148166,0.548148166,0.566148166,0.609148166,0.590148166,0.586148166,0.587148166,0.549148166,0.596148166
5115,0.617690847,0.695690847,0.685690847,0.667690847,0.711690847,0.647690847,0.641690847,0.655690847,0.653690847,0.660690847
5116,0.735539269,0.718539269,0.769539269,0.780539269,0.796539269,0.809539269,0.786539269,0.780539269,0.792539269,0.791539269
5117,0.63997362,0.65497362,0.69397362,0.64297362,0.62697362,0.72097362,0.67897362,0.67297362,0.64597362,0.68797362
5118,0.779510643,0.808510643,0.860510643,0.793510643,0.765510643,0.840510643,0.824510643,0.827510643,0.802510643,0.867510643
5119,0.729566896,0.750566896,0.774566896,0.797566896,0.775566896,0.796566896,0.811566896,0.818566896,0.814566896,0.793566896
5120,0.61153113,0.58053113,0.63753113,0.60653113,0.64453113,0.70253113,0.67653113,0.69253113,0.72253113,0.66653113
5121,0.831475465,0.826475465,0.896475465,0.864475465,0.859475465,0.924475465,0.900475465,0.895475465,0.907475465,0.901475465
5122,0.661072403,0.712072403,0.714072403,0.668072403,0.689072403,0.743072403,0.697072403,0.728072403,0.710072403,0.724072403
5123,0.549243981,0.585243981,0.658243981,0.599243981,0.609243981,0.645243981,0.638243981,0.605243981,0.575243981,0.629243981
5124,0.617787087,0.648787087,0.679787087,0.615787087,0.688787087,0.707787087,0.652787087,0.685787087,0.664787087,0.663787087
5125,0.803545518,0.861545518,0.869545518,0.850545518,0.887545518,0.839545518,0.863545518,0.855545518,0.834545518,0.824545518
5126,0.584886575,0.596886575,0.611886575,0.640886575,0.689886575,0.672886575,0.627886575,0.672886575,0.644886575,0.631886575
5127,0.525824084,0.495824084,0.542824084,0.542824084,0.583824084,0.608824084,0.614824084,0.576824084,0.585824084,0.573824084
5128,0.538744008,0.610744008,0.608744008,0.620744008,0.616744008,0.634744008,0.606744008,0.607744008,0.609744008,0.593744008
5129,0.579651905,0.576651905,0.576651905,0.610651905,0.573651905,0.639651905,0.614651905,0.607651905,0.630651905,0.634651905
5130,0.498781868,0.536781868,0.564781868,0.538781868,0.558781868,0.573781868,0.546781868,0.577781868,0.540781868,0.571781868
5131,0.50024349,0.57724349,0.59724349,0.57624349,0.56524349,0.59024349,0.52924349,0.60024349,0.54224349,0.58224349
5132,0.827236106,0.819236106,0.805236106,0.816236106,0.823236106,0.937236106,0.915236106,0.885236106,0.899236106,0.890236106
5133,0.66027079,0.74427079,0.76227079,0.73727079,0.77427079,0.76527079,0.69927079,0.73927079,0.71627079,0.75327079
5134,0.655880419,0.639880419,0.699880419,0.693880419,0.726880419,0.714880419,0.696880419,0.711880419,0.662880419,0.696880419
5135,0.544015185,0.633015185,0.600015185,0.616015185,0.634015185,0.652015185,0.600015185,0.630015185,0.610015185,0.630015185
5136,0.589743473,0.633743473,0.628743473,0.651743473,0.665743473,0.683743473,0.657743473,0.684743473,0.668743473,0.687743473
5137,0.666187237,0.678187237,0.727187237,0.688187237,0.714187237,0.742187237,0.683187237,0.766187237,0.712187237,0.707187237
5138,0.578910202,0.617910202,0.637910202,0.624910202,0.627910202,0.670910202,0.623910202,0.652910202,0.634910202,0.631910202
5139,0.821330198,0.883330198,0.888330198,0.853330198,0.867330198,0.872330198,0.897330198,0.885330198,0.891330198,0.874330198
5140,0.650829583,0.640829583,0.665829583,0.624829583,0.700829583,0.788829583,0.740829583,0.756829583,0.699829583,0.739829583
5141,0.544699817,0.579699817,0.551699817,0.575699817,0.552699817,0.608699817,0.609699817,0.606699817,0.582699817,0.607699817
5142,0.663639564,0.651639564,0.645639564,0.667639564,0.693639564,0.766639564,0.728639564,0.723639564,0.735639564,0.760639564
5143,0.684986029,0.708986029,0.689986029,0.683986029,0.763986029,0.725986029,0.685986029,0.680986029,0.684986029,0.692986029
5144,0.705495475,0.729495475,0.742495475,0.791495475,0.737495475,0.779495475,0.753495475,0.757495475,0.741495475,0.788495475
5145,0.575860753,0.670860753,0.710860753,0.608860753,0.711860753,0.641860753,0.628860753,0.597860753,0.616860753,0.661860753
5146,0.793386957,0.885386957,0.896386957,0.883386957,0.913386957,0.879386957,0.870386957,0.884386957,0.830386957,0.864386957
5147,0.628843199,0.671843199,0.690843199,0.686843199,0.718843199,0.695843199,0.699843199,0.709843199,0.680843199,0.671843199
5148,0.60846199,0.64746199,0.69446199,0.62946199,0.62946199,0.69246199,0.67746199,0.65846199,0.68346199,0.71246199
5149,0.76817169,0.81117169,0.84217169,0.83517169,0.81917169,0.81617169,0.80717169,0.84717169,0.80817169,0.82817169
5150,0.58978604,0.58178604,0.65778604,0.61278604,0.65678604,0.62378604,0.60378604,0.64178604,0.59378604,0.65678604
5151,0.571805733,0.618805733,0.580805733,0.616805733,0.531805733,0.650805733,0.612805733,0.634805733,0.626805733,0.651805733
5152,0.574474978,0.588474978,0.606474978,0.669474978,0.640474978,0.632474978,0.612474978,0.612474978,0.620474978,0.648474978
5153,0.471979076,0.475979076,0.523979076,0.493979076,0.535979076,0.543979076,0.520979076,0.529979076,0.508979076,0.529979076
5154,0.636721019,0.642721019,0.689721019,0.683721019,0.696721019,0.698721019,0.676721019,0.702721019,0.636721019,0.653721019
5155,0.508183544,0.575183544,0.584183544,0.611183544,0.573183544,0.597183544,0.563183544,0.576183544,0.587183544,0.600183544
5156,0.677050115,0.735050115,0.765050115,0.722050115,0.748050115,0.748050115,0.740050115,0.761050115,0.755050115,0.767050115
5157,0.682410037,0.718410037,0.797410037,0.729410037,0.715410037,0.755410037,0.756410037,0.783410037,0.756410037,0.798410037
5158,0.526241355,0.575241355,0.573241355,0.554241355,0.588241355,0.643241355,0.575241355,0.572241355,0.571241355,0.610241355
5159,0.524330177,0.547330177,0.529330177,0.575330177,0.556330177,0.576330177,0.553330177,0.538330177,0.548330177,0.542330177
5160,0.581142736,0.698142736,0.688142736,0.644142736,0.683142736,0.642142736,0.609142736,0.629142736,0.603142736,0.630142736
5161,0.674899536,0.673899536,0.687899536,0.666899536,0.683899536,0.780899536,0.736899536,0.743899536,0.725899536,0.772899536
5162,0.981692244,0.974692244,0.979692244,0.971692244,0.995692244,1.057692244,1.038692244,1.053692244,1.015692244,1.048692244
5163,0.668934609,0.707934609,0.726934609,0.702934609,0.704934609,0.703934609,0.715934609,0.682934609,0.708934609,0.702934609
5164,0.822317945,0.854317945,0.888317945,0.846317945,0.909317945,0.843317945,0.870317945,0.868317945,0.860317945,0.904317945
5165,0.648325167,0.648325167,0.752325167,0.676325167,0.721325167,0.735325167,0.685325167,0.687325167,0.698325167,0.724325167
5166,0.565495715,0.626495715,0.641495715,0.625495715,0.636495715,0.647495715,0.634495715,0.613495715,0.610495715,0.644495715
5167,0.466580022,0.449580022,0.461580022,0.472580022,0.495580022,0.508580022,0.523580022,0.491580022,0.487580022,0.501580022
5168,0.623680886,0.646680886,0.680680886,0.675680886,0.661680886,0.746680886,0.717680886,0.710680886,0.705680886,0.746680886
5169,0.645325273,0.726325273,0.741325273,0.732325273,0.750325273,0.730325273,0.682325273,0.668325273,0.684325273,0.718325273
5170,1.012305774,1.032305774,1.080305774,1.073305774,1.059305774,1.110305774,1.075305774,1.064305774,1.076305774,1.087305774
5171,0.764108103,0.799108103,0.791108103,0.736108103,0.795108103,0.854108103,0.821108103,0.838108103,0.833108103,0.852108103
5172,0.766882018,0.837882018,0.853882018,0.803882018,0.903882018,0.816882018,0.811882018,0.813882018,0.798882018,0.833882018
5173,0.708497901,0.748497901,0.755497901,0.797497901,0.794497901,0.743497901,0.778497901,0.764497901,0.756497901,0.788497901
5174,0.720129027,0.709129027,0.749129027,0.758129027,0.758129027,0.838129027,0.785129027,0.820129027,0.793129027,0.800129027
5175,0.619088097,0.637088097,0.668088097,0.636088097,0.628088097,0.695088097,0.636088097,0.656088097,0.660088097,0.629088097
5176,0.60301795,0.64101795,0.63001795,0.67201795,0.69101795,0.63201795,0.60301795,0.62901795,0.63601795,0.63101795
5177,0.565392923,0.515392923,0.550392923,0.570392923,0.565392923,0.642392923,0.624392923,0.631392923,0.616392923,0.608392923
5178,0.74162299,0.81762299,0.77362299,0.76962299,0.79162299,0.77462299,0.75362299,0.75562299,0.77062299,0.78162299
5179,0.653449554,0.692449554,0.733449554,0.736449554,0.728449554,0.710449554,0.676449554,0.688449554,0.699449554,0.721449554
5180,0.710527809,0.746527809,0.761527809,0.797527809,0.733527809,0.797527809,0.786527809,0.776527809,0.775527809,0.762527809
5181,0.576492544,0.622492544,0.622492544,0.659492544,0.632492544,0.625492544,0.606492544,0.648492544,0.619492544,0.655492544
5182,0.601811611,0.674811611,0.713811611,0.665811611,0.673811611,0.667811611,0.639811611,0.645811611,0.612811611,0.646811611
5183,0.58738908,0.58338908,0.64938908,0.58538908,0.61338908,0.67438908,0.64538908,0.65438908,0.64338908,0.64238908
